current_assets,ebitda,cost_of_goods_sold,depreciation_and_amortization,inventory,net_income,total_receivables,market_value,net_sales,total_assets,total_long_term_debt,ebit,gross_profit,total_current_liabilities,retained_earnings,total_revenue,total_liabilities,total_operating_expenses,equity,working_capital,year,status_label,company_name
28.850455179016343,16.011917659804983,92.48670756646217,7.973493533889755,91.52139565503622,38.01074996838244,37.80549035615879,3.8852450295932965,75.0685895349754,17.08212485896529,8.439741993889328,20.65650307981509,17.62973727327367,31.16777189132958,32.0147331994653,75.0685895349754,19.51870099560801,92.39097355074472,24.66963854968767,22.76728648078107,2016,alive,C_1001
28.99216481686683,15.689057421451786,97.26736018493821,8.318536182702008,97.63594470046084,32.31617554066017,36.78710072456373,3.62449659515902,78.73372251328327,16.92702477758171,7.875523367658708,20.263232564463305,17.668862231077668,32.07673613629725,32.14191554740259,78.73372251328327,19.708601163089796,97.15137689578224,23.99726202484853,21.53424927434251,2017,alive,C_1001
29.993931352522633,15.586132177681472,100.0,8.282215903879667,100.0,32.278613886429746,37.868129400959276,3.0513410778685253,80.95802247426367,16.740007842716132,8.39900418694127,20.156721799888864,17.973710860633805,32.873879989526124,31.735161191386922,80.95802247426367,20.14008803557361,100.0,22.858439792740917,22.074835077843257,2018,alive,C_1001
1.0203504085249326,11.45488732394366,1.0177010313861474,1.0138561863707236,1.0797557603686636,32.24080409763501,1.0173207061945095,1.0014384641642262,1.0191941939605031,1.010525439706546,1.005377390517144,16.630554189376113,8.308425558016417,1.005111547301151,25.700496849085972,1.0191941939605031,1.0043271203485467,1.022736310937808,16.871944087665327,20.93509350690474,1999,alive,C_1002
1.0232418881568182,11.455989165763812,1.0214258913488041,1.0138471063010182,1.0965411454904543,32.241458581004174,1.0145261965506684,1.001290304098479,1.0224616241950328,1.0112508227402277,1.0051502772434084,16.63174570540179,8.30935559086755,1.0070412961828252,25.700890999785887,1.0224616241950328,1.005113904308577,1.0263769236916054,16.872375177780423,20.937264209693023,2000,alive,C_1002
1.0211712691399284,11.452330444203684,1.0208879701253668,1.014065027973952,1.0817998683344305,32.239120652586315,1.0139220328604959,1.0009875739043792,1.0213173893778027,1.0102685222247982,1.0046828109086794,16.627765011881817,8.307752282700873,1.0058307557298347,25.70019321555261,1.0213173893778027,1.0043910585097753,1.0265227175107086,16.871236355548316,20.935427889875978,2001,alive,C_1002
1.0242451622418127,11.458717226435535,1.025859340268516,1.0166710079794552,1.0962271231073075,32.242856329834325,1.0202324114705583,1.0018409146416216,1.0278037495122552,1.0110471879394995,1.0039719361774357,16.634328884054714,8.313637328437224,1.0070599329147816,25.70145988299085,1.0278037495122552,1.004679354530166,1.031926965173011,16.872600337077948,20.93908799014865,2002,alive,C_1002
1.0262102528049841,11.457192849404116,1.0275894905308083,1.0108779235072916,1.1040362080315997,32.24273340078411,1.021810511276661,1.001674944747254,1.0287405521291657,1.0121603211766401,1.0033679981894308,16.63342880957166,8.312800217360877,1.0081044370285235,25.702617700671844,1.0287405521291657,1.0055247165660526,1.0337696109254173,16.873848327454308,20.941002332658982,2003,alive,C_1002
1.03144295656008,11.458014084507042,1.0264231795145373,1.0048124369439604,1.0932527978933508,32.24394675603895,1.0235078273293192,1.0023737799179255,1.0262983737419504,1.013219644181464,1.003138848025348,16.635097868365982,8.309408572581242,1.0104907858431311,25.70438221252611,1.0262983737419504,1.0059167685247248,1.0303345204262913,16.87570418590663,20.94674953997713,2004,alive,C_1002
1.0248941622321812,11.455066088840736,1.0230386769805282,1.0051665596624781,1.075371296905859,32.24383407107626,1.021414470864374,1.0032210518476938,1.0232794144524078,1.0113323294156487,1.0,16.63186743198988,8.308454086631484,1.0050886749482952,25.705702159056056,1.0232794144524078,1.0022952651291397,1.0278085249346693,16.87713329615869,20.943529710616588,2005,alive,C_1002
1.0250833596742048,11.458383531960996,1.0239942206810706,1.004930477850133,1.0938215931533903,32.243772606551154,1.0179208286559853,1.0029700171944627,1.0256850310489194,1.011159556365808,1.0,16.635481775297634,8.312117160805881,1.0045804004403918,25.706234377079628,1.0256850310489194,1.0020655471846052,1.029400969681389,16.87709918111361,20.9447153769021,2006,alive,C_1002
1.0268064885684933,11.458001083423618,1.0240597492664711,1.0052210400807118,1.095154707044108,32.244259769824204,1.0203374834166752,1.0031264042758128,1.0254682718611754,1.0121138966624845,1.0,16.635031152832127,8.31153436195526,1.0052081194576528,25.707894622324325,1.0254682718611754,1.0023492488461052,1.029293740678952,16.87888370810804,20.94686796727944,2007,alive,C_1002
1.030415561685664,11.460631635969664,1.0275440117364631,1.004403833807209,1.0916767610269915,32.24565182749462,1.0215033778957037,1.003991615157765,1.029851955950662,1.013314867190613,1.0,16.63797834080134,8.315304214660333,1.0056977572335999,25.710183331693738,1.029851955950662,1.00257054379934,1.033677901910175,16.881349295456964,20.9527336018999,2008,alive,C_1002
1.0287286139755079,11.451874322860238,1.0230851338134614,1.0051211593139502,1.0761711652402897,32.2393289490325,1.024760608225329,1.0024289433487792,1.0232081562684852,1.0131136063707222,1.0011467692655878,16.628425144532585,8.308220967091234,1.0044804397871707,25.70935206328447,1.0232081562684852,1.0028393137944454,1.029104208714118,16.88044059471076,20.951617598733396,2009,alive,C_1002
1.0301034989725253,11.457373781148428,1.0213750333422247,1.0051574795927727,1.1017610269914417,32.24327406095864,1.0222570670476578,1.0029372751480605,1.023341718728403,1.0135316907737715,1.0,16.634361656597658,8.311363190264867,1.0051191714187695,25.71042509273351,1.023341718728403,1.0027432151209819,1.0268853208478972,16.881579416942866,20.953108389480164,2010,alive,C_1002
1.031652505918178,11.459072589382448,1.0261126522628257,1.0057113638448134,1.1102692560895326,32.24427229037561,1.0227480763343197,1.0030885526255497,1.0278847077630993,1.0141813701963018,1.0,16.63612552167693,8.313391982347662,1.0046007314207077,25.71208132772399,1.0278847077630993,1.0025854754657348,1.0318747615797192,16.8833627033902,20.95682422024804,2011,alive,C_1002
1.035082934438697,11.460806067172264,1.0252769182893215,1.0058112446115748,1.115963133640553,32.24542531933729,1.024229186651699,1.0033106728237189,1.0282339101722702,1.0154073994110482,1.0,16.637985363489115,8.31554793054332,1.0053055387383343,25.71424686499968,1.0282339101722702,1.0029285209295729,1.0315624806252532,16.88568996973817,20.962005763039844,2012,alive,C_1002
1.0391050760747085,11.465019501625134,1.0326924068640526,1.0062289278180316,1.1365464121132325,32.24844846338687,1.0311053372793142,1.0055320961600906,1.03621296137413,1.0171087523445925,1.0,16.64248339500845,8.32062031830195,1.0062907441594875,25.717279762972563,1.03621296137413,1.0033741737419697,1.03979183625966,16.88896873570708,20.96781984695224,2013,alive,C_1002
1.0439948123552196,11.465036836403034,1.0355712634480305,1.006791892139778,1.1320552995391706,32.24850537498419,1.0290281457291561,1.0069352634759843,1.038659616715309,1.0187644720909272,1.0,16.64242955440218,8.32116725260792,1.0060848929837864,25.72093654192249,1.038659616715309,1.0033335902384353,1.0428685561453779,16.89292794175694,20.977196502770692,2014,alive,C_1002
1.0454066323110385,11.463798483206933,1.0384183337778963,1.0071278547188847,1.152608953258723,32.24747299860883,1.031840840902133,1.0064341533731347,1.040541429698064,1.0206525781836884,1.0,16.641048425806602,8.32053310225018,1.0076122578800368,25.724017562945942,1.040541429698064,1.0040150868072206,1.0457783185930905,16.896263772892166,20.9772940311373,2015,alive,C_1002
1.0455498494982278,11.460504875406283,1.0395763314661688,1.0082356232229661,1.1655668202764977,32.245254584545336,1.027809715277069,1.0053976508613858,1.0405731414553072,1.0213106984269742,1.0,16.63734746934963,8.318672221444627,1.0065008309560877,25.725761450635677,1.0405731414553072,1.0038094892468623,1.0472480143501783,16.898144442286366,20.979386711232298,2016,alive,C_1002
1.046510912201735,11.461574214517876,1.0379126878278653,1.0109959644134643,1.1082666227781435,32.24569963323637,1.0255809776507807,1.0072905377372257,1.0389159223297326,1.0215222464971607,1.0,16.63814688530792,8.31782451402554,1.0043711607679713,25.727686945551973,1.0389159223297326,1.002837399478241,1.044694741305305,16.900216776206555,20.98466578239071,2017,alive,C_1002
1.0453576369575264,11.455593716143012,1.0263816128745442,1.0112048060166927,1.1091790651744569,32.2424067282155,1.023827084396367,1.0066539032316066,1.0275653517136865,1.0211854049938838,1.0,16.631659092252576,8.31224594712532,1.0040128272398994,25.72814067717164,1.0275653517136865,1.0020467868858016,1.0329823243022604,16.900705551761515,20.983123440935877,2018,alive,C_1002
1.16161456554579,11.508599133261104,1.3130867786965412,1.2998148216087315,1.4039868334430547,32.25377197420007,1.25270611286866,1.0118262242519644,1.3135666017787209,1.126904047200899,1.1674028516464863,16.651719399879404,8.459217220909458,1.1146836714666577,25.73485040536552,1.3135666017787209,1.1314572423495426,1.370505362184079,16.93964818585651,21.01599050048377,1999,alive,C_101
1.1320432314898734,11.52342686890574,1.3188278652085001,1.3108017059524901,1.2395694535878867,32.25698975591248,1.2454258393713644,1.0218859274809775,1.3227861423080312,1.1141175226344553,1.1061280977707366,16.666321908657764,8.469790740755988,1.11641180479353,25.74040460745224,1.3227861423080312,1.1088702254531961,1.375690919117727,16.94617346356989,20.95848916879233,2000,alive,C_101
1.1319625776002458,11.528885157096424,1.287324753267538,1.2454706044208017,1.2134285714285715,32.26966965979511,1.2326919277477293,1.0293912807119356,1.2993250381405952,1.1079021770262218,1.070372524612425,16.680639998581274,8.471042739405716,1.107772832407528,25.751011156955446,1.2993250381405952,1.0911800294078415,1.343746552746952,16.960217697218795,20.972548579470487,2001,alive,C_101
1.129233159522285,11.523178764897073,1.274423935271628,1.211565624140145,1.2180144832126398,32.273964208928795,1.2326010001020513,1.0204901478775255,1.287955067390706,1.1009714718589538,1.0481296820187846,16.67884570185498,8.467704891443063,1.1020030696186418,25.75472694393167,1.287955067390706,1.0783345848127177,1.331890693438016,16.964730807546033,20.97699308646319,2002,alive,C_101
1.1189750400461829,11.480549295774647,1.2063964612785631,1.1707053104650096,1.2105312705727453,32.233547868976856,1.2072059189713236,1.031532656662188,1.1997180355605357,1.0884057275103975,1.0403813511372637,16.63805910171074,8.388313831232454,1.076767240301226,25.7467413820042,1.1997180355605357,1.0642130570357053,1.2391644135805142,16.958060385822677,20.9995374650365,2003,alive,C_101
1.1410244566759824,11.496075839653304,1.2437736729794613,1.1525451710538384,1.206336405529954,32.258859871000375,1.2803218491682824,1.035254892397625,1.234594999255989,1.0971794331345144,1.0357983478556072,16.657173687383988,8.402212157389036,1.1012101613863121,25.751400151614227,1.234594999255989,1.072880315082989,1.2763902786239596,16.96465017198494,21.000091983463804,2004,alive,C_101
1.1531059570774054,11.503377031419284,1.268995332088557,1.1507291571127212,1.2539493087557605,32.26696749715442,1.2986771099091743,1.0444148072990629,1.2599345586907071,1.1065416222306834,1.046033721851307,16.665295425794778,8.415534205521295,1.1082556931900365,25.75823534347567,1.2599345586907071,1.0784394893407219,1.3051638645805632,16.977659169084063,21.01083542967719,2005,alive,C_101
1.1676914969306333,11.522518959913326,1.2995111140748645,1.168526093735669,1.2415128373930218,32.275942456051595,1.3242540463312582,1.0552364225594075,1.2905696085055252,1.1184650728748704,1.0360529591490324,16.683680822387476,8.431601521526137,1.1235462846361375,25.76969034819191,1.2905696085055252,1.0817275188534912,1.3354729886641719,17.00037048500379,21.012646670771396,2006,alive,C_101
1.195388947158378,11.554018418201515,1.3270360540588602,1.1943134916995322,1.2776550362080317,32.29517629948147,1.382659904071844,1.0407936384212244,1.328982619673332,1.1486270269666532,1.0592735091094263,16.714386354231934,8.469647282577373,1.1501934228371655,25.789528502896292,1.328982619673332,1.1067794092946919,1.370222710296076,17.030710545276836,21.02001563550004,2007,alive,C_101
1.1723679149796993,11.56763488624052,1.3418508935716191,1.2657918004219022,1.2339407504937459,32.298003667636266,1.3113564649454026,1.0242566453258308,1.345283582134774,1.1391775281307936,1.0085549394590925,16.719882777863162,8.480568036424414,1.1332314553842413,25.806580103815236,1.345283582134774,1.0807960125884042,1.38486088003667,17.05058535026659,21.005361301785555,2008,alive,C_101
1.185858974012933,11.533185265438785,1.2483279096647995,1.269678070255893,1.1808946675444372,32.276043758694826,1.2134698234513726,1.0368413967271468,1.2599233663057978,1.138958594342446,1.0085549394590925,16.68216509227622,8.4499584626658,1.1091688930559032,25.81835535597516,1.2599233663057978,1.0701539459446063,1.2922103189045733,17.067311646732286,21.069873529773947,2009,alive,C_101
1.1612384319857505,11.45712676056338,1.231676313683649,1.2351738053746675,1.1932007899934167,32.22815378778297,1.2273878150831719,1.0354266912985632,1.2174199115331286,1.1359286034668454,1.0218375014145071,16.60444500667983,8.384852087570087,1.0965120106849229,25.806468962484157,1.2174199115331286,1.0718484986487886,1.2716468061740438,17.057441233780473,21.04518213387281,2010,alive,C_101
1.1729339997564319,11.482574214517875,1.254653374233129,1.2233697147574063,1.201714944042133,32.245201087643856,1.2190830901112357,1.0343371927872014,1.247149124329285,1.130056166201807,1.0213017992531401,16.63345807077072,8.41150596507406,1.0895867705147357,25.800442123293614,1.247149124329285,1.06580538525457,1.2980768740642254,17.05342248147011,21.0781899129211,2011,alive,C_101
1.1898200599007218,11.507821235102924,1.2592736285231618,1.2206456938457306,1.2136063199473337,32.26166675098014,1.2476081028676396,1.0678164793968872,1.2612369792146558,1.137187868413317,1.021138848025348,16.66108415402622,8.434583984455404,1.1034762185673825,25.803453251315048,1.2612369792146558,1.0715165562189364,1.3048765096661374,17.06094019685853,21.08655784677632,2012,alive,C_101
1.1829991529171633,11.522843986998916,1.2843123944162889,1.2251857286985233,1.2842909809084924,32.27176855950423,1.3149875089294825,1.091414382418444,1.287808074068897,1.1491147481409358,1.021040058843499,16.676728361491076,8.450901537169534,1.1159009889130869,25.808238630379552,1.287808074068897,1.081434245610969,1.3318507177134231,17.07291891959626,21.053515236168526,2013,alive,C_101
1.2253484751690444,11.550471289274105,1.3412826531519517,1.2497019169036045,1.3638393680052667,32.2974129252561,1.3571193387080314,1.1228384646101404,1.3484301346122831,1.1614330709310945,1.0209667307909924,16.703414575032806,8.488389767572063,1.1262308211620486,25.820734009617663,1.3484301346122831,1.0878870226729407,1.3962779469803699,17.091431603877023,21.114803455009234,2014,alive,C_101
1.253854725617074,11.589591549295774,1.3461371476838269,1.2705860772264514,1.3755589203423306,32.31428835209308,1.3492268190631695,1.1056290236665423,1.3660592600829653,1.1734040011920315,1.0207762815435102,16.742985079744155,8.518814312884395,1.150249333033035,25.830409034356244,1.3660592600829653,1.0961813719235967,1.4015194699284477,17.106143872135934,21.127990683437417,2015,alive,C_101
1.2242072603195464,11.618445287107258,1.386770249844403,1.2869302026965057,1.4349447004608296,32.33756291893259,1.3788308398816205,1.1512490703052205,1.4158071725279453,1.2069610116570932,1.066606314360077,16.77204964354539,8.559775698395317,1.1575998295415015,25.864668063215028,1.4158071725279453,1.1202389665282042,1.4517064054901592,17.146078323632423,21.06110154982848,2016,alive,C_101
1.2534665316623241,11.624602383531961,1.4667469102871877,1.3368705860772265,1.5037867017774853,32.33038978120652,1.4321932442085927,1.1120283874624857,1.494765717268283,1.2696504598574068,1.219841575195202,16.7722638355225,8.598978091011634,1.176316191170873,25.88660988270151,1.494765717268283,1.1956186128477277,1.5485685267837663,17.171371838327893,21.084401076611837,2017,alive,C_101
1.280315985386974,11.567199349945827,1.524214990664177,1.3368705860772265,1.9825641869651087,32.29192437081067,1.3240479436677213,1.0889179720078532,1.5232928679251776,1.2817440457949483,1.250256421862623,16.71024999113297,8.565515655746479,1.1927165152925638,25.878740618146253,1.5232928679251776,1.2189296241325986,1.6094477929174427,17.16204416472962,21.107055522913182,2018,alive,C_101
1.1930869193179772,11.684907908992415,1.2090831332799858,1.4002767128313307,1.1985510204081633,32.341964461869225,1.2803056842534952,1.1252410851982346,1.3865536360904354,1.3754445418999253,1.493945909245219,16.829240071882055,8.792033674469154,1.2914937360343772,25.864076837165157,1.3865536360904354,1.3867156108205365,1.3859787894173412,17.11055401705439,20.78336444718093,1999,alive,C_1017
1.2176780641330525,11.708322860238352,1.2218602293945051,1.4753325690177015,1.2121428571428572,32.32076261540407,1.2946964996428207,1.142379379058468,1.4093275278244384,1.379764395697236,1.4633925540341746,16.844860870387663,8.820493005755123,1.3038498893215147,25.875970678271134,1.4093275278244384,1.3894618888474455,1.4045232929046139,17.116263014780053,20.80849611399419,2000,alive,C_1017
1.2193989317033325,11.67226868905742,1.2261425713523606,1.4682773548564616,1.1945457537853852,32.32103806753509,1.2776000816409838,1.1529597084946086,1.3929299377732793,1.3792299862331494,1.4073780694805929,16.806820141163115,8.777529726569897,1.3146126020263742,25.914630101789857,1.3929299377732793,1.3789618644660182,1.3995032825010445,17.132017342597756,20.793975533468203,2001,alive,C_1017
1.2051744499167556,11.64158613217768,1.210253845469903,1.4870549390076127,1.1950552995391706,32.34392677374478,1.2590508419226452,1.1740604079179715,1.3685365079428964,1.3851694225129352,1.3921013918750709,16.771252568483025,8.75071853413142,1.2603966545166527,25.949938098572392,1.3685365079428964,1.3646841284867224,1.3820719853680203,17.16911528316427,20.85685207142229,2002,alive,C_1017
1.2023236741170187,11.677965330444202,1.2272785631724015,1.2855046317527286,1.1608505595786702,32.24596825597572,1.292417246657822,1.2016663247898292,1.4029624185265037,1.3789593524176738,1.381916940138056,16.83653430358346,8.797555184139243,1.251750058013032,25.942872603540362,1.4029624185265037,1.358332044457105,1.4096773395612296,17.164803141466226,20.865803782214794,2003,alive,C_1017
1.2366844924224136,11.710029252437703,1.2457292611363031,1.320008896633954,1.185225806451613,32.365934488427975,1.3331508113072763,1.251471856393419,1.4333863053460325,1.3866631840110222,1.2291501640828335,16.866726008772446,8.833271379994565,1.3142356317663457,25.992845527090914,1.4333863053460325,1.3358353832856085,1.4341109727349834,17.219365504019247,20.82654582812912,2004,alive,C_1017
1.2295093113442288,11.737117009750811,1.2565595714412732,1.3205718609557002,1.2462527978933509,32.38679372707727,1.3569799163179916,1.2218899339634186,1.4556356473072851,1.3933580737484315,1.1273056467126854,16.89591698095362,8.863829602246062,1.3719408837728255,26.001122118895644,1.4556356473072851,1.3213953132921752,1.4503999047499385,17.25850290400797,20.718375723458525,2005,alive,C_1017
1.325257538726982,11.79011159263272,1.327911398595181,1.4147957442905623,1.3082870309414087,32.4047208802327,1.483670415348505,1.2214509138482812,1.5960161350325288,1.5382677104992024,1.5244992644562636,16.94102253407895,9.051602501296756,1.393005473628712,26.028761936727097,1.5960161350325288,1.5140099811518746,1.60435864802546,17.28720730293784,20.86071001495294,2006,alive,C_1017
1.3411772597450788,11.8269826652221,1.3234994665244066,1.4149591855452628,1.289350888742594,32.4247014038194,1.5403506684355546,1.2726521881628765,1.602888632446353,1.551265519360184,1.381916940138056,16.980834151070543,9.073971380817902,1.4125596410719448,26.104837032064673,1.602888632446353,1.4811522749553943,1.5970167534770128,17.37100439830333,20.857975040900694,2007,alive,C_1017
1.3038277248754435,11.79537161430119,1.334665733084378,1.4466667889571678,1.261201448321264,32.39320197293537,1.4667174609654046,1.125177362719758,1.5951379058966435,1.5432649401621479,1.4175625212176077,16.942596786588318,9.038425541549685,1.375377666570434,26.081668647682093,1.5951379058966435,1.4869009665173682,1.6009682362773492,17.342877474045626,20.85009196235377,2008,alive,C_1017
1.2563776094356143,11.686393282773563,1.3161974304258914,1.3866475282032469,1.166793285055958,32.118027570507145,1.3886995203592203,1.1076245268827398,1.5255910376265596,1.440308820323041,1.3870091660065633,16.832601598429942,8.917262883160296,1.295814916475738,25.978944267303984,1.5255910376265596,1.405793303250879,1.560604041702049,17.232176013583363,20.893242691529597,2009,alive,C_1017
1.287498704211853,11.700977248104008,1.2803728549835511,1.3713566908190407,1.158830151415405,32.358248008094094,1.4518699867333402,1.1319524945310573,1.5177313718637326,1.4556112370259418,1.2546112934253706,16.85032803281983,8.959803938842553,1.3712852096576298,26.01689330293333,1.5177313718637326,1.39777270121746,1.5443654320698166,17.28115405339365,20.826640569970973,2010,alive,C_1017
1.2515519440020038,11.738514626218851,1.2709660798435138,1.3590713565073833,1.1275582620144833,32.3849611736436,1.4291077660985816,1.1274663637952813,1.522488135450197,1.4517899192045065,1.147674550186715,16.892464159464666,8.985875832599191,1.3464526114498179,26.071337659932755,1.522488135450197,1.3590548902559065,1.5340672151120724,17.334894553497026,20.801039373735595,2011,alive,C_1017
1.2709224454566936,11.71889707475623,1.2677693607184137,1.4024831697697882,1.133660961158657,32.35871354496016,1.4354949280538831,1.1309828134633033,1.513611454978609,1.5318379152886477,1.2800724227679077,16.86567494650225,8.971810410268654,1.4087958683409183,26.087384405724304,1.513611454978609,1.4666432895786006,1.531393074288136,17.348825897360392,20.734307678775618,2012,alive,C_1017
1.3072965959041027,11.73978548212351,1.2743681870721082,1.4117811611483078,1.1681856484529296,32.38065638042241,1.4693988162057352,1.1948129348760732,1.548924548606029,1.5644827895608109,1.3055335521104448,16.88704264450303,9.037963377985625,1.3868426452203804,26.121699005248626,1.548924548606029,1.492260286163356,1.5668411953438082,17.38408906877518,20.837647342774208,2013,alive,C_1017
1.354271833302199,11.731497291440952,1.2771658664532763,1.442435476474365,1.1422462146148782,32.36914999367649,1.5205991631799163,1.1982047434130876,1.5479426033699841,1.6709798337068789,1.6390743464976802,16.874137285270088,9.031154820224442,1.4092338315418953,26.14789856892371,1.5479426033699841,1.632535634677093,1.5692011740027094,17.40726000739316,20.887648743073267,2014,alive,C_1017
1.3637083383886361,11.794836403033585,1.2927469991997866,1.5134325415023389,1.1462337063857801,32.39561388642974,1.5751597918154914,1.214511223278699,1.5947521416967687,1.7499758925043571,1.746011089736336,16.933412281427707,9.10745337856196,1.4498093855078429,26.178215517889896,1.5947521416967687,1.724148682410382,1.6007142728505244,17.44459923436942,20.83835651332571,2015,alive,C_1017
